"EntityLogicalName";"FieldLogicalName";"PluginAction";"SciezkaPliku"
"product";"neu_isavailableforcalucator";"ProductService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\ProductService.cs"
"product";"neu_ismainproductavailableforcalucator";"ProductService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\ProductService.cs"
"product";"neu_bloz12code";"ProductService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\ProductService.cs"
"product";"neu_bloz7code";"ProductService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\ProductService.cs"
"role";"businessUnitId";"RoleService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RoleService.cs"
"account";"name";"RoleService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RoleService.cs"
"salesorderdetail";"salesOrderId";"SalesOrderDetailService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderDetailService.cs"
"salesorderdetail";"salesOrderStateCode";"SalesOrderDetailService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderDetailService.cs"
"salesorderdetail";"salesOrderDetailId";"SalesOrderDetailService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderDetailService.cs"
"salesorder";"ownerId";"SalesOrderService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderService.cs"
"salesorder";"neu_orderdate";"SalesOrderService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderService.cs"
"salesorder";"stateCode";"SalesOrderService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderService.cs"
"salesorder";"neu_appointmentid";"SalesOrderService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SalesOrderService.cs"
"systemuser";"systemUserId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"domainName";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"internalEMailAddress";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"isDisabled";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuserroles";"systemUserId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"role";"roleId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuserroles";"roleId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"role";"name";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"teammembership";"systemUserId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"teammembership";"teamId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"businessUnitId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"positionId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"position";"positionId";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"position";"name";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"fullName";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"firstName";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"systemuser";"lastName";"SystemUserService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\SystemUserService.cs"
"neu_targetchannel";"id";"TargetChannelService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TargetChannelService.cs"
"neu_neu_receiversgroup_neu_targetchannel";"neu_receiversgroupid";"TargetChannelService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TargetChannelService.cs"
"task";"ownerId";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"stateCode";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"actualStart";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"scheduledStart";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"neu_appointmentid";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"neu_closereason";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"id";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"neu_parenttaskid";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"task";"regardingObjectId";"TaskService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TaskService.cs"
"transactioncurrency";"currencySymbol";"TransactionCurrencyService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\TransactionCurrencyService.cs"
"neu_neu_communication_channel_account";"neu_communication_channelid";"NeuCommunicationChannelAccountService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuCommunicationChannelAccountService.cs"
"neu_neu_communication_channel_neu_client";"neu_communication_channelid";"NeuCommunicationChannelClientService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuCommunicationChannelClientService.cs"
"neu_communication_channel_owners_contact";"neu_communication_channel_ownersid";"NeuCommunicationChannelOwnersContactService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuCommunicationChannelOwnersContactService.cs"
"neu_communication_channel";"neu_communication_channel_ownersid";"NeuCommunicationChannelOwnersContactService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuCommunicationChannelOwnersContactService.cs"
"neu_communication_channel";"neu_communication_applicationid";"NeuCommunicationChannelOwnersContactService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuCommunicationChannelOwnersContactService.cs"
"neu_neu_communication_channel_neu_payer";"neu_communication_channelid";"NeuCommunicationChannelPayerService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuCommunicationChannelPayerService.cs"
"neu_neu_drugpharmindex_neu_activesubstance";"neu_drugpharmindexid";"NeuNeuDrugpharmindexNeuActivesubstanceService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuNeuDrugpharmindexNeuActivesubstanceService.cs"
"neu_neu_drugpharmindex_neu_activesubstance";"id";"NeuNeuDrugpharmindexNeuActivesubstanceService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuNeuDrugpharmindexNeuActivesubstanceService.cs"
"neu_offeraccountgroup_account";"neu_offeraccountgroupid";"NeuOfferAccountGroupAccountService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuOfferAccountGroupAccountService.cs"
"neu_neu_pharmacyattribute_pharmacyvalue";"neu_pharmacyattributeid";"NeuPharmacyAttributeNeuAttributeValueService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuPharmacyAttributeNeuAttributeValueService.cs"
"neu_neu_purchasegroup_account";"neu_purchasegroupid";"NeuPurchaseGroupAccountService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuPurchaseGroupAccountService.cs"
"account";"accountId";"NeuPurchaseGroupAccountService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuPurchaseGroupAccountService.cs"
"neu_neu_purchasegroup_account";"accountid";"NeuPurchaseGroupAccountService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\NeuPurchaseGroupAccountService.cs"
"systemuserroles";"systemUserId";"SystemUserRolesService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\SystemUserRolesService.cs"
"systemuserroles";"roleId";"SystemUserRolesService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\SystemUserRolesService.cs"
"role";"roleId";"SystemUserRolesService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\SystemUserRolesService.cs"
"role";"name";"SystemUserRolesService";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\Neuca.Crm.Magellan.Repositories\Services\RelationshipServices\SystemUserRolesService.cs"
"neu_asset_brand_rebate_percentage";"neu_crm2015id";"NeuAssetBrandRebatePercentageValidationCUSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Common\Neuca.Crm.Magellan.NeuAssetDeserialized.Plugins\Steps\NeuAssetBrandRebatePercentageValidationCUSystemHandler.cs"
"neu_asset_discount_level";"neu_crm2015id";"NeuAssetDiscountLevelValidationCUSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Common\Neuca.Crm.Magellan.NeuAssetDeserialized.Plugins\Steps\NeuAssetDiscountLevelValidationCUSystemHandler.cs"
"neu_asset_rebate_percentage";"neu_crm2015id";"NeuAssetRebatePercentageValidationCUSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Common\Neuca.Crm.Magellan.NeuAssetDeserialized.Plugins\Steps\NeuAssetRebatePercentageValidationCUSystemHandler.cs"
"neu_asset_terms_of_business";"neu_crm2015id";"NeuAssetTermsOfBusinessValidationCUSystemHandler";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Common\Neuca.Crm.Magellan.NeuAssetDeserialized.Plugins\Steps\NeuAssetTermsOfBusinessValidationCUSystemHandler.cs"
"account";"neu_activitystatus";"ClearClientCentralaction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\ClearClientCentralaction.cs"
"account";"neu_client";"CreateAccountTargetOnClientChange";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\CreateAccountTargetOnClientChange.cs"
"account";"accountId";"CreateAccountTargetOnClientChange";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\CreateAccountTargetOnClientChange.cs"
"account";"neu_lifecycle";"CreateNonCampaignTaskAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\CreateNonCampaignTaskAction.cs"
"account";"neu_client";"DeactivateOldClientIfLastAccountTakenAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\DeactivateOldClientIfLastAccountTakenAction.cs"
"account";"stateCode";"DeactivatePharmacyAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\DeactivatePharmacyAction.cs"
"account";"neu_licencestatus";"DeleteAccountTargetOnClosedLicenceStatus";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\DeleteAccountTargetOnClosedLicenceStatus.cs"
"account";"neu_sapcode";"DeleteCustomerAdHocGroupLinkOnSapCodeChangeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\DeleteCustomerAdHocGroupLinkOnSapCodeChangeAction.cs"
"account";"neu_sapcode";"DeleteExistingDeliveryTimetableAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\DeleteExistingDeliveryTimetableAction.cs"
"account";"neu_helperfieldforfilteringturnovergroup";"FilterForAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\FilterForAccountsAction.cs"
"account";"name";"FilterForAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\FilterForAccountsAction.cs"
"account";"neu_sapcode";"FilterForAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\FilterForAccountsAction.cs"
"account";"id";"FilterForAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\FilterForAccountsAction.cs"
"account";"address1_City";"FilterForAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\FilterForAccountsAction.cs"
"account";"address1_Line1";"FilterForAccountsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\FilterForAccountsAction.cs"
"neu_get_account_credit_limitsRequest";"accountId";"GetAccountCreditLimitsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountCreditLimitsAction.cs"
"neu_get_account_credit_limitsResponse";"errorMessage";"GetAccountCreditLimitsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountCreditLimitsAction.cs"
"neu_get_account_credit_limitsResponse";"creditLimitsJson";"GetAccountCreditLimitsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountCreditLimitsAction.cs"
"neu_get_accounts_documentsRequest";"accountId";"GetAccountsDocumentsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountsDocumentsAction.cs"
"neu_get_accounts_documentsResponse";"errorMessage";"GetAccountsDocumentsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountsDocumentsAction.cs"
"neu_get_accounts_documentsResponse";"documentsJson";"GetAccountsDocumentsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountsDocumentsAction.cs"
"neu_get_accounts_documentsResponse";"totalCount";"GetAccountsDocumentsAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\GetAccountsDocumentsAction.cs"
"account";"neu_client";"ManageClientOpportunitiesAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\ManageClientOpportunitiesAction.cs"
"account";"neu_activitystatus";"SeClientStatusAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SeClientStatusAction.cs"
"account";"neu_client";"SeClientStatusAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SeClientStatusAction.cs"
"neu_asset";"neu_accountid";"SendNotificationOnAreaChangeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SendNotificationOnAreaChangeAction.cs"
"email";"to";"SendNotificationOnAreaChangeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SendNotificationOnAreaChangeAction.cs"
"account";"neu_client";"SetAccountRepresentantAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetAccountRepresentantAction.cs"
"account";"neu_client";"SetClientMarketAreaOnLicenceFromAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetClientMarketAreaOnLicenceFromAccountAction.cs"
"account";"neu_area";"SetClientMarketAreaOnLicenceFromAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetClientMarketAreaOnLicenceFromAccountAction.cs"
"account";"neu_pharmacymarket";"SetClientMarketAreaOnLicenceFromAccountAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetClientMarketAreaOnLicenceFromAccountAction.cs"
"account";"neu_code";"SetCodeAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetCodeAction.cs"
"account";"name";"SetNeuAccountNeuDedicatedPriceListNameAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetNeuAccountNeuDedicatedPriceListNameAction.cs"
"account";"neu_sapcode";"SetNeuAccountNeuDedicatedPriceListNameAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetNeuAccountNeuDedicatedPriceListNameAction.cs"
"account";"neu_client";"SetUsingAppOnClientAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetUsingAppOnClientAction.cs"
"account";"neu_isaccountusingapp";"SetUsingAppOnClientAction";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\SetUsingAppOnClientAction.cs"
"account";"neu_client";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_franchise";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_isinipra";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_isinpartner";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_isinpartnerplus";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_isinsynoptisplus";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_isinpartnerbox";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_isinrpm";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"id";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_conf_pharmaceuticaltypeid";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"account";"neu_activitystatus";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"neu_conf_pharmaceuticaltype";"neu_code";"UpdateClientAccountCounts";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAccountCounts.cs"
"neu_client";"neu_address_line1";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"account";"address1_Line1";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"neu_client";"neu_address_line2";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"account";"address1_Line2";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"neu_client";"neu_address_line3";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"account";"address1_Line3";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"neu_client";"neu_address_city";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"account";"address1_City";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"neu_client";"neu_address_postalcode";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"account";"address1_PostalCode";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"neu_client";"neu_address_county";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"account";"address1_County";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
"neu_client";"neu_conf_countryid";"UpdateClientAddress";"C:\Users\piotr.kowalczyk\source\repos\Neuca.Crm.Magellan\app\plugins\Neuca.Crm.Magellan.Accounts.Plugins\Actions\UpdateClientAddress.cs"
